ANO_EXERCICIO;COD_REFERENCIA;COD_ESFE;COD_ORUN_O;PRD_TBO0ORUN_1_TIT_CLASSIFICADOR;COD_ORUN_U;PRD_TBO0ORUN_TIT_CLASSIFICADOR;COD_FUNC;PRD_TBO0FUNC_TIT_CLASSIFICADOR;COD_SBFU;PRD_TBO0SBFU_TIT_CLASSIFICADOR;COD_PROG;PRD_TBO0PROG_TIT_CLASSIFICADOR;COD_ACAO;NOM_ACAO;COD_LOCG;NOM_LOCG;COD_BEMS;DES_BEM_SERVICO;COD_UNIDADE_MED;TIT_UNIDADE_MED
2008;891408;10;26000O;Ministério da Educação;26202U;Centro Federal de Educação Tecnológica de Alagoas;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;1H100000;Expansão da Rede Federal de Educação Profissional e Tecnológica;1H100501;No Município de Piranhas - AL;AAGA;Unidade de ensino implantada;1;unidade
2008;830937;10;26000O;Ministério da Educação;26202U;Centro Federal de Educação Tecnológica de Alagoas;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;29920000;Funcionamento da Educação Profissional;29920027;No Estado de Alagoas;0014;Aluno matriculado;1;unidade
2008;830821;10;26000O;Ministério da Educação;26202U;Centro Federal de Educação Tecnológica de Alagoas;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;29940000;Assistência ao Educando da Educação Profissional;29940027;No Estado de Alagoas;2417;Aluno assistido ;1;unidade
2008;848283;10;26000O;Ministério da Educação;26202U;Centro Federal de Educação Tecnológica de Alagoas;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;63010000;Acervo Bibliográfico para as Instituições da Rede Federal de Educação Profissional;63010027;No Estado de Alagoas;AAGC;Volume disponibilizado;1;unidade
2008;832176;10;26000O;Ministério da Educação;26202U;Centro Federal de Educação Tecnológica de Alagoas;12;Educação;365;Educação Infantil;0750;Apoio Administrativo;20100000;Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados;20100027;No Estado de Alagoas;1834;Criança de 0 a 6 anos atendida;2;unidade
2008;848488;10;26000O;Ministério da Educação;26203U;Centro Federal de Educação Tecnológica do Amazonas;12;Educação;122;Administração Geral;1062;Desenvolvimento da Educação Profissional e Tecnológica;09HB0000;Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais;09HB0001;Nacional;0000;-;205;-
2008;830719;10;26000O;Ministério da Educação;26203U;Centro Federal de Educação Tecnológica do Amazonas;12;Educação;128;Formação de Recursos Humanos;1067;Gestão da Política de Educação;45720000;Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação;45720013;No Estado do Amazonas;1671;Servidor capacitado;2;unidade
2008;832425;10;26000O;Ministério da Educação;26203U;Centro Federal de Educação Tecnológica do Amazonas;12;Educação;306;Alimentação e Nutrição;0750;Apoio Administrativo;20120000;Auxílio-Alimentação aos Servidores e Empregados;20120013;No Estado do Amazonas;0700;Servidor beneficiado;4;unidade
2008;832301;10;26000O;Ministério da Educação;26203U;Centro Federal de Educação Tecnológica do Amazonas;12;Educação;331;Proteção e Benefícios ao Trabalhador;0750;Apoio Administrativo;20110000;Auxílio-Transporte aos Servidores e Empregados;20110013;No Estado do Amazonas;0700;Servidor beneficiado;4;unidade
2008;831346;10;26000O;Ministério da Educação;26203U;Centro Federal de Educação Tecnológica do Amazonas;12;Educação;362;Ensino Médio;1061;Brasil Escolarizado;29910000;Funcionamento do Ensino Médio na Rede Federal;29910013;No Estado do Amazonas;0014;Aluno matriculado;1;unidade
2008;891473;10;26000O;Ministério da Educação;26203U;Centro Federal de Educação Tecnológica do Amazonas;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;1H100000;Expansão da Rede Federal de Educação Profissional e Tecnológica;1H100445;No Município de Lábrea - AM;AAGA;Unidade de ensino implantada;1;unidade
2008;891474;10;26000O;Ministério da Educação;26203U;Centro Federal de Educação Tecnológica do Amazonas;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;1H100000;Expansão da Rede Federal de Educação Profissional e Tecnológica;1H100459;No Município de Maués - AM;AAGA;Unidade de ensino implantada;1;unidade
2008;891481;10;26000O;Ministério da Educação;26203U;Centro Federal de Educação Tecnológica do Amazonas;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;1H100000;Expansão da Rede Federal de Educação Profissional e Tecnológica;1H100485;No Município de Parintins - AM;AAGA;Unidade de ensino implantada;1;unidade
2008;891475;10;26000O;Ministério da Educação;26203U;Centro Federal de Educação Tecnológica do Amazonas;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;1H100000;Expansão da Rede Federal de Educação Profissional e Tecnológica;1H100515;No Município de Presidente Figueiredo - AM;AAGA;Unidade de ensino implantada;1;unidade
2008;891482;10;26000O;Ministério da Educação;26203U;Centro Federal de Educação Tecnológica do Amazonas;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;1H100000;Expansão da Rede Federal de Educação Profissional e Tecnológica;1H100547;No Município de Tabatinga - AM;AAGA;Unidade de ensino implantada;1;unidade
2008;830938;10;26000O;Ministério da Educação;26203U;Centro Federal de Educação Tecnológica do Amazonas;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;29920000;Funcionamento da Educação Profissional;29920013;No Estado do Amazonas;0014;Aluno matriculado;1;unidade
2008;830822;10;26000O;Ministério da Educação;26203U;Centro Federal de Educação Tecnológica do Amazonas;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;29940000;Assistência ao Educando da Educação Profissional;29940013;No Estado do Amazonas;2417;Aluno assistido ;1;unidade
2008;848286;10;26000O;Ministério da Educação;26203U;Centro Federal de Educação Tecnológica do Amazonas;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;63010000;Acervo Bibliográfico para as Instituições da Rede Federal de Educação Profissional;63010013;No Estado do Amazonas;AAGC;Volume disponibilizado;1;unidade
2008;832177;10;26000O;Ministério da Educação;26203U;Centro Federal de Educação Tecnológica do Amazonas;12;Educação;365;Educação Infantil;0750;Apoio Administrativo;20100000;Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados;20100013;No Estado do Amazonas;1834;Criança de 0 a 6 anos atendida;2;unidade
2008;830390;10;26000O;Ministério da Educação;26203U;Centro Federal de Educação Tecnológica do Amazonas;28;Encargos Especiais;846;Outros Encargos Especiais;0901;Operações Especiais: Cumprimento de Sentenças Judiciais                                                       ;00050000;Cumprimento de Sentença Judicial Transitada em Julgado (Precatórios) devida pela União, Autarquias e Fundações Públicas;00050013;No Estado do Amazonas;0000;-;205;-
2008;848489;10;26000O;Ministério da Educação;26205U;Centro Federal de Educação Tecnológica de Campos;12;Educação;122;Administração Geral;1062;Desenvolvimento da Educação Profissional e Tecnológica;09HB0000;Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais;09HB0001;Nacional;0000;-;205;-
2008;832427;10;26000O;Ministério da Educação;26205U;Centro Federal de Educação Tecnológica de Campos;12;Educação;306;Alimentação e Nutrição;0750;Apoio Administrativo;20120000;Auxílio-Alimentação aos Servidores e Empregados;20120033;No Estado do Rio de Janeiro;0700;Servidor beneficiado;4;unidade
2008;832303;10;26000O;Ministério da Educação;26205U;Centro Federal de Educação Tecnológica de Campos;12;Educação;331;Proteção e Benefícios ao Trabalhador;0750;Apoio Administrativo;20110000;Auxílio-Transporte aos Servidores e Empregados;20110033;No Estado do Rio de Janeiro;0700;Servidor beneficiado;4;unidade
2008;831347;10;26000O;Ministério da Educação;26205U;Centro Federal de Educação Tecnológica de Campos;12;Educação;362;Ensino Médio;1061;Brasil Escolarizado;29910000;Funcionamento do Ensino Médio na Rede Federal;29910033;No Estado do Rio de Janeiro;0014;Aluno matriculado;1;unidade
2008;891412;10;26000O;Ministério da Educação;26205U;Centro Federal de Educação Tecnológica de Campos;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;1H100000;Expansão da Rede Federal de Educação Profissional e Tecnológica;1H100355;No Município de Cabo Frio - RJ;AAGA;Unidade de ensino implantada;1;unidade
2008;891413;10;26000O;Ministério da Educação;26205U;Centro Federal de Educação Tecnológica de Campos;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;1H100000;Expansão da Rede Federal de Educação Profissional e Tecnológica;1H100429;No Município de Itaperuna - RJ;AAGA;Unidade de ensino implantada;1;unidade
2008;831048;10;26000O;Ministério da Educação;26205U;Centro Federal de Educação Tecnológica de Campos;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;23190000;Prestação de Serviços à Comunidade;23190033;No Estado do Rio de Janeiro;0763;Pessoa atendida;4;unidade
2008;830939;10;26000O;Ministério da Educação;26205U;Centro Federal de Educação Tecnológica de Campos;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;29920000;Funcionamento da Educação Profissional;29920033;No Estado do Rio de Janeiro;0014;Aluno matriculado;1;unidade
2008;830823;10;26000O;Ministério da Educação;26205U;Centro Federal de Educação Tecnológica de Campos;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;29940000;Assistência ao Educando da Educação Profissional;29940033;No Estado do Rio de Janeiro;2417;Aluno assistido ;1;unidade
2008;848338;10;26000O;Ministério da Educação;26205U;Centro Federal de Educação Tecnológica de Campos;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;63580000;Capacitação de Recursos Humanos da Educação Profissional;63580033;No Estado do Rio de Janeiro;1198;Pessoa capacitada;4;unidade
2008;832179;10;26000O;Ministério da Educação;26205U;Centro Federal de Educação Tecnológica de Campos;12;Educação;365;Educação Infantil;0750;Apoio Administrativo;20100000;Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados;20100033;No Estado do Rio de Janeiro;1834;Criança de 0 a 6 anos atendida;2;unidade
2008;830391;10;26000O;Ministério da Educação;26205U;Centro Federal de Educação Tecnológica de Campos;28;Encargos Especiais;846;Outros Encargos Especiais;0901;Operações Especiais: Cumprimento de Sentenças Judiciais                                                       ;00050000;Cumprimento de Sentença Judicial Transitada em Julgado (Precatórios) devida pela União, Autarquias e Fundações Públicas;00050033;No Estado do Rio de Janeiro;0000;-;205;-
2008;848490;10;26000O;Ministério da Educação;26206U;Centro Federal de Educação Tecnológica do Ceará;12;Educação;122;Administração Geral;1062;Desenvolvimento da Educação Profissional e Tecnológica;09HB0000;Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais;09HB0001;Nacional;0000;-;205;-
2008;832428;10;26000O;Ministério da Educação;26206U;Centro Federal de Educação Tecnológica do Ceará;12;Educação;306;Alimentação e Nutrição;0750;Apoio Administrativo;20120000;Auxílio-Alimentação aos Servidores e Empregados;20120023;No Estado do Ceará;0700;Servidor beneficiado;4;unidade
2008;832304;10;26000O;Ministério da Educação;26206U;Centro Federal de Educação Tecnológica do Ceará;12;Educação;331;Proteção e Benefícios ao Trabalhador;0750;Apoio Administrativo;20110000;Auxílio-Transporte aos Servidores e Empregados;20110023;No Estado do Ceará;0700;Servidor beneficiado;4;unidade
2008;891483;10;26000O;Ministério da Educação;26206U;Centro Federal de Educação Tecnológica do Ceará;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;1H100000;Expansão da Rede Federal de Educação Profissional e Tecnológica;1H100303;No Município de Acaraú - CE;AAGA;Unidade de ensino implantada;1;unidade
2008;891486;10;26000O;Ministério da Educação;26206U;Centro Federal de Educação Tecnológica do Ceará;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;1H100000;Expansão da Rede Federal de Educação Profissional e Tecnológica;1H100365;No Município de Canindé - CE;AAGA;Unidade de ensino implantada;1;unidade
2008;891484;10;26000O;Ministério da Educação;26206U;Centro Federal de Educação Tecnológica do Ceará;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;1H100000;Expansão da Rede Federal de Educação Profissional e Tecnológica;1H100385;No Município de Crateús - CE;AAGA;Unidade de ensino implantada;1;unidade
2008;891487;10;26000O;Ministério da Educação;26206U;Centro Federal de Educação Tecnológica do Ceará;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;1H100000;Expansão da Rede Federal de Educação Profissional e Tecnológica;1H100449;No Município de Limoeiro do Norte - CE;AAGA;Unidade de ensino implantada;1;unidade
2008;891485;10;26000O;Ministério da Educação;26206U;Centro Federal de Educação Tecnológica do Ceará;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;1H100000;Expansão da Rede Federal de Educação Profissional e Tecnológica;1H100519;No Município de Quixadá - CE;AAGA;Unidade de ensino implantada;1;unidade
2008;891488;10;26000O;Ministério da Educação;26206U;Centro Federal de Educação Tecnológica do Ceará;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;1H100000;Expansão da Rede Federal de Educação Profissional e Tecnológica;1H100543;No Município de Sobral - CE;AAGA;Unidade de ensino implantada;1;unidade
2008;831049;10;26000O;Ministério da Educação;26206U;Centro Federal de Educação Tecnológica do Ceará;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;23190000;Prestação de Serviços à Comunidade;23190023;No Estado do Ceará;0763;Pessoa atendida;4;unidade
